dice,iou,accuracy,sensitivity,specificity,image_id
0.94175124168396,0.8899147510528564,0.9976348876953125,0.9819748997688293,0.9979458451271057,200
0.9212216734886169,0.8539490103721619,0.9893341064453125,1.0,0.9886246919631958,201
0.9834041595458984,0.9673502445220947,0.993804931640625,0.9866305589675903,0.995444655418396,202
0.9394351243972778,0.8857875466346741,0.9938812255859375,0.9898154139518738,0.994085967540741,203
0.7625048160552979,0.6161679625511169,0.83148193359375,0.7599228620529175,0.8710373044013977,204
0.9517000913619995,0.907850980758667,0.98773193359375,0.9259995222091675,0.9969990253448486,205
0.9591909646987915,0.9215821027755737,0.961761474609375,0.948777437210083,0.9734454154968262,206
0.8417882919311523,0.7268000245094299,0.8997802734375,0.961904764175415,0.8759578466415405,207
0.9651238918304443,0.9325984716415405,0.975555419921875,0.9533763527870178,0.9877500534057617,208
0.9251759648323059,0.8607696890830994,0.978912353515625,0.9978976845741272,0.9760592579841614,209
0.9430941343307495,0.8923161029815674,0.975921630859375,0.8924378752708435,0.999960720539093,210
0.8235098123550415,0.6999716758728027,0.77374267578125,0.8523209095001221,0.645903468132019,211
0.9034254550933838,0.8238613605499268,0.9728546142578125,0.8238613605499268,1.0,212
0.8364779949188232,0.7189189195632935,0.9952392578125,0.9962546825408936,0.9952266812324524,213
0.8097233772277832,0.6802816390991211,0.7914581298828125,0.6823888421058655,0.9942411184310913,214
0.8647714853286743,0.761759877204895,0.854248046875,0.767155647277832,0.9890374541282654,215
0.8576807975769043,0.7508240938186646,0.95501708984375,1.0,0.9479638934135437,216
0.9128205180168152,0.8396226167678833,0.980804443359375,0.9893345236778259,0.9798400402069092,217
0.9541684985160828,0.9123539328575134,0.996795654296875,0.9558373689651489,0.9982766509056091,218
0.9806694388389587,0.9620720744132996,0.984649658203125,0.9977322220802307,0.9762762784957886,219
0.901499330997467,0.8206634521484375,0.9920806884765625,0.9646628499031067,0.9931508898735046,220
0.861461877822876,0.7566385269165039,0.9405670166015625,0.7566385269165039,1.0,221
0.926805317401886,0.8635947704315186,0.92718505859375,0.994339108467102,0.8691397309303284,222
0.9662943482398987,0.9347867369651794,0.9947509765625,0.9997972249984741,0.9943403005599976,223
0.8753954768180847,0.7784029245376587,0.962738037109375,1.0,0.9571263194084167,224
0.8766770362854004,0.780431866645813,0.9109344482421875,0.780431866645813,1.0,225
0.9409509301185608,0.8884866237640381,0.969451904296875,0.9856639504432678,0.9641359448432922,226
0.7675838470458984,0.622828483581543,0.6660614013671875,0.6235485076904297,0.9911597967147827,227
0.9209048748016357,0.853404700756073,0.984954833984375,1.0,0.9835106134414673,228
0.961073637008667,0.9250642657279968,0.972869873046875,0.9685376286506653,0.975159764289856,229
0.9528171420097351,0.9098861217498779,0.9682464599609375,0.9940391778945923,0.9559664726257324,230
0.9290653467178345,0.8675275444984436,0.9691619873046875,1.0,0.9613583087921143,231
0.952183723449707,0.9087315797805786,0.968994140625,0.9977807402610779,0.9560971260070801,232
0.93437260389328,0.876828670501709,0.91546630859375,0.9749573469161987,0.8195335865020752,233
0.9149112105369568,0.8431671857833862,0.971771240234375,1.0,0.9667206406593323,234
0.9607963562011719,0.9245505928993225,0.9951324462890625,0.9987225532531738,0.9949043989181519,235
0.9202876091003418,0.8523451089859009,0.992218017578125,0.9351969361305237,0.9950951933860779,236
0.9357463121414185,0.8792511820793152,0.9940948486328125,0.8806250095367432,0.9999197721481323,237
0.5194673538208008,0.3508651852607727,0.9421844482421875,0.5893524885177612,0.9619406461715698,238
0.0,0.0,0.9497222900390625,0.0,1.0,239
0.019434457644820213,0.009812579490244389,0.38409423828125,1.0,0.3803119659423828,240
0.9701907634735107,0.9421073198318481,0.997711181640625,0.9572548866271973,0.999349057674408,241
0.8718282580375671,0.7727797031402588,0.993988037109375,0.7754629850387573,0.9999059438705444,242
0.9041559100151062,0.8250771164894104,0.98529052734375,0.8387751579284668,0.9985028505325317,243
0.9569024443626404,0.9173662066459656,0.9951934814453125,0.9872953295707703,0.995644748210907,244
0.9570699334144592,0.9176741242408752,0.995635986328125,1.0,0.9954128265380859,245
0.9774177670478821,0.9558328986167908,0.9937896728515625,0.9994326829910278,0.9929129481315613,246
0.8716958165168762,0.7725716233253479,0.903717041015625,0.8752552270889282,0.9206987023353577,247
0.06599326431751251,0.034122563898563385,0.91534423828125,0.034122563898563385,1.0,248
0.8921641707420349,0.8053216338157654,0.991180419921875,0.9249516725540161,0.9939000010490417,249
0.8274412155151367,0.7056713700294495,0.9398956298828125,0.9457240104675293,0.9388478994369507,250
0.9568865299224854,0.9173368811607361,0.9971771240234375,0.9421753287315369,0.9990687966346741,251
0.9557521939277649,0.9152542352676392,0.9976348876953125,0.9269102811813354,0.999639093875885,252
0.9407114386558533,0.888059675693512,0.997711181640625,1.0,0.9976688623428345,253
0.8223201036453247,0.6982543468475342,0.981536865234375,0.9992862343788147,0.9807441234588623,254
0.22058704495429993,0.12396618723869324,0.5603790283203125,0.12526115775108337,0.9896932244300842,255
0.8778591752052307,0.782307505607605,0.975067138671875,0.8564760684967041,0.9889229536056519,256
0.9763281345367432,0.9537510871887207,0.9966888427734375,0.9623655676841736,0.9993101954460144,257
0.9183533787727356,0.8490327000617981,0.9872589111328125,0.9690466523170471,0.9887131452560425,258
0.9465858936309814,0.8985885977745056,0.99407958984375,0.9497237801551819,0.9966729283332825,259
0.8411011695861816,0.725776195526123,0.85943603515625,0.7794188261032104,0.9325062036514282,260
0.9079872965812683,0.8314805030822754,0.975250244140625,0.9901027083396912,0.9731606841087341,261
0.9875525236129761,0.975411057472229,0.99005126953125,0.9888362288475037,0.9908583164215088,262
0.8993366956710815,0.8170860409736633,0.973602294921875,0.8999650478363037,0.9847056269645691,263
0.6560909748077393,0.4881959855556488,0.964935302734375,1.0,0.9637218713760376,264
0.11407562345266342,0.060487907379865646,0.7279205322265625,1.0,0.7230694890022278,265
0.727225661277771,0.5713704228401184,0.88751220703125,0.9530598521232605,0.8752738833427429,266
0.7940027713775635,0.6583786010742188,0.9750518798828125,0.990568995475769,0.9742602705955505,267
0.9293228983879089,0.8679768443107605,0.99200439453125,1.0,0.9915607571601868,268
0.9375,0.8823529481887817,0.9979248046875,0.886956512928009,0.9999068379402161,269
